933.0, 77.824210, 35.5
934.0, 78.176836, 35.0
935.0, 78.524641, 34.5
936.0, 78.867601, 34.1
937.0, 79.205697, 33.6
938.0, 79.538907, 33.1
939.0, 79.867210, 32.6
940.0, 80.190587, 32.1
941.0, 80.509018, 31.6
942.0, 80.822482, 31.1
943.0, 81.130961, 30.6
944.0, 81.434435, 30.1
945.0, 81.732886, 29.6
946.0, 82.026295, 29.1
947.0, 82.314644, 28.6
948.0, 82.597916, 28.1
949.0, 82.876093, 27.6
950.0, 83.149158, 27.1
951.0, 83.417094, 26.5
952.0, 83.679884, 26.0
953.0, 83.937512, 25.5
954.0, 84.189963, 25.0
955.0, 84.437220, 24.5
956.0, 84.679269, 23.9
957.0, 84.916095, 23.4
958.0, 85.147682, 22.9
959.0, 85.374018, 22.4
960.0, 85.595086, 21.8
961.0, 85.810876, 21.3
962.0, 86.021371, 20.8
963.0, 86.226561, 20.3
964.0, 86.426432, 19.7
965.0, 86.620971, 19.2
966.0, 86.810168, 18.7
967.0, 86.994009, 18.1
968.0, 87.172485, 17.6
969.0, 87.345583, 17.0
970.0, 87.513293, 16.5
971.0, 87.675605, 16.0
972.0, 87.832509, 15.4
973.0, 87.983994, 14.9
974.0, 88.130053, 14.3
975.0, 88.270675, 13.8
976.0, 88.405853, 13.2
977.0, 88.535577, 12.7
978.0, 88.659839, 12.2
979.0, 88.778633, 11.6
980.0, 88.891951, 11.1
981.0, 88.999785, 10.5
982.0, 89.102129, 10.0
983.0, 89.198977, 9.4
984.0, 89.290323, 8.9
985.0, 89.376161, 8.3
986.0, 89.456486, 7.8
987.0, 89.531293, 7.2
988.0, 89.600577, 6.7
989.0, 89.664334, 6.1
990.0, 89.722560, 5.5
991.0, 89.775252, 5.0
992.0, 89.822406, 4.4
993.0, 89.864019, 3.9
994.0, 89.900089, 3.3
995.0, 89.930613, 2.8
996.0, 89.955590, 2.2
997.0, 89.975019, 1.7
998.0, 89.988897, 1.1
999.0, 89.997224, 0.8
